0,1,CAF,622980.0,7.56037473678589,13.3627533256972,21.7081835399254,2.476239246,4038380.0,1.96291420806523,227530.0,0.908210514871953,1337362392.15225,1835473616.95542,240.0,0.0594297713439548
1,2,CAN,8965590.0,100.0,36.8567073235071,32.9024256932286,52.90522486,32243753.0,0.944466927450734,3475620.9,4.99586086930171,1173108598778.68,1243744725655.28,549970.0,17.0566372965331
2,3,IRN,1628760.0,98.581428527832,30.3308191865397,24.1096760770139,12.19929284,69762345.0,1.16942405470936,100088.2,3.18980408728682,226452138291.542,323279447495.346,451200.0,6.46767249581418
3,4,MEX,1943950.0,98.932728,26.2325503809951,27.7055817247764,44.45889887,106005199.0,1.4158169793862,676623.3,2.30780706591736,877476221382.101,941098392797.58,432390.0,4.07895088239964
4,5,MLI,1220190.0,18.3155632019043,22.9888693418902,31.1364564343947,5.964424451,12775509.0,3.23303302794767,132960.0,6.53477877481288,6247496491.29462,8788717854.20238,1650.0,0.12915336680519
5,6,TCD,1259200.0,4.95550727844238,47.977274188704,37.8694708381835,2.07990129,10096630.0,3.64986168707305,59415.0,17.3325337350837,6649307057.03314,6826958668.37461,800.0,0.0792343583948307
6,7,THA,510890.0,93.0115737915039,68.402716900887,69.4511499313604,46.56376115,65416189.0,0.645476031073619,195355.0,4.18763842884337,189318549680.384,288645289937.08,216110.0,3.30361647940084
7,8,UKR,579380.0,99.885561701316,47.7297326846335,46.9178374241513,64.00536482,47105171.0,-0.732800943705215,95290.0,3.07123039402157,89239370109.4698,101005161395.226,295410.0,6.27128601231487
8,9,USA,9161920.0,100.0,9.98401410974582,15.6595715152293,69.05236638,295516599.0,0.921713167161207,3061280.0,3.5132137994521,13036640230000.0,15602120903000.0,5756080.0,19.4780260042178
9,10,CAF,622980.0,7.80516932525804,14.3160051485309,22.0798650802068,2.671154854,4118075.0,1.95421997083513,227230.0,4.77108543044105,1460561215.4447,1923045631.27357,260.0,0.0631362954778628
10,11,CAN,8965590.0,100.0,35.4024592168513,32.6497052601475,57.62395885,32571174.0,1.01033450270045,3475141.14,4.16581762720676,1319264809590.97,1295556862674.08,541070.0,16.6119280809467
11,12,IRN,1628760.0,98.4,29.8690352505831,23.2983234638014,21.80616729,70554756.0,1.1294694920759,101454.52,4.99979526181266,266298911661.144,339442757993.632,490770.0,6.95587410152761
12,13,MEX,1943950.0,99.11416,27.3251618939288,28.7675627378746,51.50184288,107560155.0,1.4562132376675,675185.26,4.49507789421408,975387131716.089,983401498615.029,449710.0,4.18100922223476
13,14,MLI,1220190.0,16.6,28.4289450992381,32.547728736082,11.45879486,13203378.0,3.29427272038221,132960.0,4.66218687758322,6905876385.35306,9198464304.70882,1890.0,0.143145186027394
14,15,TCD,1259200.0,5.27909755706787,47.5844412158485,48.3287874187311,4.457133721,10457122.0,3.50815725715737,58592.0,0.648262014094513,7428701809.40597,6871215248.13962,820.0,0.0784154569488622
15,16,THA,510890.0,99.146201481454,68.6753420333013,65.4116041579669,60.96934177,65812540.0,0.604063162436286,196430.0,4.96781089246107,221758196504.936,302984642091.15,218090.0,3.31380615305229
16,17,UKR,579360.0,100.0,43.2186231235111,45.9624295155199,105.2767922,46787786.0,-0.676059672626708,95328.0,7.57142076203993,111884752475.248,108652687155.836,303990.0,6.49720848086293
17,18,USA,9161920.0,100.0,10.6421379215205,16.3350450647717,77.10934813,298379912.0,0.964253917136075,3066464.0,2.85497229363445,13814611414000.0,16047557132000.0,5656580.0,18.9576435024889
18,19,CAF,622980.0,8.40559864044189,14.1153274204234,23.4655715983662,8.099075514,4198004.0,1.92233530682987,226930.0,4.60753485452025,1697565948.65323,2011650629.00283,260.0,0.061934195393811
19,20,CAN,8965590.0,100.0,34.229555163977,32.0538645842577,61.57580045,32889025.0,0.971135141368055,3474661.38,6.86860885703047,1468820407783.26,1384543596091.58,571310.0,17.3708402727049
20,21,IRN,1628760.0,98.7598114013672,28.8436124054165,21.0436945171769,41.73180691,71336476.0,1.10186922492709,102820.84,8.15577352358649,349881601458.56,367126940577.809,523740.0,7.34182608067155
21,22,MEX,1943950.0,98.1106262207031,27.527235888679,29.2680434728356,60.96835755,109170503.0,1.48606353186843,673747.22,2.29144571429802,1052696282278.87,1005935610109.39,462410.0,4.2356679441149
22,23,MLI,1220190.0,21.7350025177002,24.1521111507005,32.497635094203,18.53933761,13651455.0,3.33734034128005,132960.0,3.49361681253744,8156532185.6131,9519823400.15338,2070.0,0.151632188656813
23,24,TCD,1259200.0,5.59963703155518,44.5034938577556,40.2275300057983,8.489128883,10818031.0,3.39310016650649,57769.0,3.27149957888643,8650138068.63161,7096007026.04689,880.0,0.0813456718694927
24,25,THA,510890.0,94.2364654541016,68.8722751702483,61.0009518194692,80.04282187,66182064.0,0.559909199584795,197505.0,5.43515169050809,262942476722.425,319452316987.747,224150.0,3.38686928833165
25,26,UKR,579330.0,99.8,41.2899111443658,46.7566495274968,119.0876067,46509355.0,-0.596871080118823,95366.0,8.21584445097341,148733861386.139,117579422924.362,312140.0,6.71133796630807
26,27,USA,9161920.0,100.0,11.4815335487045,16.5738404797197,82.93180628,301231207.0,0.951055242772428,3071648.0,1.87617145415626,14451858656000.0,16348636818000.0,5740270.0,19.0560269540732
27,28,CAF,622980.0,7.48,11.0036647020449,23.4338571075068,13.33843158,4273368.0,1.77931008833321,226630.0,2.05413096200485,1985240986.18508,2052972567.42054,260.0,0.0608419401277868
28,29,CAN,8965590.0,100.0,34.3950055520687,32.6286028098296,66.26894203,33247118.0,1.08290711607014,3474181.62,1.00762269545756,1552989690721.65,1398494571594.3,550200.0,16.5488028165328
29,30,IRN,1628760.0,98.8506622314453,26.5771274521598,21.6522753219841,59.62235147,72120608.0,1.09320472353014,104187.16,0.250856553493108,412336172446.849,368047902567.887,534090.0,7.40551161188214
30,31,MEX,1943950.0,98.914037,27.7014958270789,30.0755351025349,67.95405391,110815272.0,1.49536909755127,672309.18,1.14358458719401,1109989063586.62,1017439334703.69,477410.0,4.30816070189315
31,32,MLI,1220190.0,23.4463806152344,25.1441899954037,38.3318260606405,24.36354724,14113578.0,3.32912033840782,132960.0,4.77314508142975,9838404004.93274,9974218382.5386,2090.0,0.148084348277949
32,33,TCD,1259200.0,5.92336130142212,42.694505409321,37.5951610058097,14.30667868,11183589.0,3.32331568496484,56946.0,3.05269153196828,10393834720.852,7312626231.63889,950.0,0.0849458970639926
33,34,THA,510890.0,94.8505630493164,71.4164181071068,69.0205934338244,92.9449112,66530980.0,0.525821416507964,198580.0,1.72569884866334,291382991177.698,324965101944.033,228310.0,3.43163440550553
34,35,UKR,579320.0,100.0,43.2598688559666,50.9120232857868,120.558086,46258189.0,-0.541496740974727,95404.0,2.2434915977239,188111140643.985,120217307398.322,301330.0,6.5140898620134
35,36,USA,9147420.0,100.0,12.4739988374908,17.5095378248555,86.09952013,304093966.0,0.945865287282592,3076832.0,-0.136579803249504,14712844084000.0,16326307882000.0,5563340.0,18.2948056259689
36,37,CAF,622980.0,9.26356315612793,9.84164990187971,21.6525965878002,19.91045791,4337623.0,1.49242271036163,226330.0,8.58726042640994,2059094048.26019,2229266668.2677,260.0,0.0599406633540997
37,38,CAN,8965590.0,100.0,28.5158343165743,29.9585575059154,70.56194624,33628895.0,1.14175809912162,3473701.86,-2.92840016684549,1374625142157.29,1357541054226.41,520800.0,15.4866819144667
38,39,IRN,1628760.0,99.71,22.7114891378215,20.988091086537,72.0673534,72924833.0,1.10893970337967,105553.48,1.00738545790536,416397025729.361,371755563616.481,551430.0,7.5616217043651
39,40,MEX,1943950.0,98.4097290039063,27.1549993271981,28.812770431946,73.97358941,112463886.0,1.47675580253545,670871.14,-5.28574413681751,900045350649.351,963660094723.917,461760.0,4.10585136636662
40,41,MLI,1220190.0,24.0308958348372,21.7133136937268,28.8058792394168,30.59057518,14581427.0,3.2611282849943,132960.0,4.80632226697864,10232036863.4247,10453611461.6156,2510.0,0.172136787435139
41,42,TCD,1259200.0,6.256507396698,35.1383528798525,41.971111486519,19.73435113,11560142.0,3.31157110166538,56123.0,4.21769555189633,9290728773.35723,7621050542.93753,970.0,0.0839090038859384
42,43,THA,510890.0,98.96,64.4386124917652,54.8308063628242,98.63231758,66866834.0,0.503538550690529,199655.0,-0.690618232300579,281710416557.292,322720833701.393,221300.0,3.30956300398491
43,44,UKR,579320.0,100.0,42.9288246983766,44.547337921655,119.4564211,46053331.0,-0.443841324029999,95442.0,-15.1364679118992,121552777492.556,102020653239.426,252290.0,5.47821394287419
44,45,USA,9147420.0,100.0,10.9542621400586,13.855189144667,89.5449638,306771529.0,0.876651298802912,3082016.0,-2.53675706714202,14448933025000.0,15912149113000.0,5159550.0,16.8188684811099
45,46,CAF,622980.0,9.8,11.6258010719319,22.8046808823724,22.32240228,4386765.0,1.12655511715726,226030.0,4.63081843223307,2142591375.85053,2332499960.04546,270.0,0.061548772272962
46,47,CAN,8965590.0,100.0,29.1673819330319,31.0407395714164,75.62882084,34004889.0,1.11186407517168,3473222.1,3.08949461982786,1617343367486.26,1399482212058.69,535030.0,15.7339140263037
47,48,IRN,1628760.0,99.6473236083984,24.399653282909,19.3709904542309,73.27808856,73762519.0,1.14215042395487,106919.8,5.79793830169588,486807615326.147,393309721828.087,550890.0,7.46842715607367
48,49,MEX,1943950.0,99.236696,29.6976647689721,31.0626537010206,80.09564358,114092961.0,1.43814066910139,669433.1,5.11811814321163,1057801295584.05,1012981356870.87,468940.0,4.11015715509391
49,50,MLI,1220190.0,26.9036388397217,22.8371701772321,35.1481270629138,49.43988622,15049352.0,3.15863381986127,132960.0,5.31393527895875,10689167195.3375,11009109608.9997,2780.0,0.184725561605576
50,51,TCD,1259200.0,6.4,36.8456059033671,43.5451033857492,24.05682131,11952134.0,3.33466929345193,55300.0,13.5501008595489,10668102734.8132,8653710578.06277,1030.0,0.0861770793399739
51,52,THA,510890.0,99.7,66.4861731592239,60.7643494790272,106.7434632,67195032.0,0.489622687570703,200730.0,7.51339053261624,341104820155.464,346968110267.494,235520.0,3.50502102595918
52,53,UKR,579320.0,100.0,46.4565383259637,49.2731921273264,117.7678197,45870741.0,-0.397263167656909,95480.0,4.0920043672827,141209864408.488,106195342825.514,269460.0,5.87433283451863
53,54,USA,9147420.0,100.0,12.388210165878,15.9388113390004,92.26777096,309327143.0,0.829616674709795,3087200.0,2.5637665603995,14992052727000.0,16320099471000.0,5392870.0,17.4341958733314
54,55,CAF,622980.0,10.3107233047485,13.127820098599,21.3477982341309,22.4604103,4418639.0,0.723967672972794,225730.0,4.19461533741989,2437982839.63072,2430339361.11484,290.0,0.0656310687521655
55,56,CAN,8965590.0,100.0,30.6783919173107,31.8203468535221,77.70889847,34339328.0,0.978697786570341,3472809.1,3.14688137207058,1793326630174.52,1443522257095.4,547720.0,15.950224768522
56,57,IRN,1628760.0,99.691032409668,25.6329524095113,17.5583398859431,75.08948655,74634959.0,1.17582867782158,106919.8,2.64571791806152,580764902917.439,403715587611.97,561730.0,7.52636576111739
57,58,MEX,1943950.0,99.064094543457,31.0367071399496,32.4329707808025,81.75190485,115695468.0,1.39478996981758,668208.3,3.66300792950094,1180489601957.61,1050086944297.42,480960.0,4.1571204846157
58,59,MLI,1220190.0,28.6619892120361,22.7261779161711,31.1873798667489,69.75324517,15514593.0,3.04461310886847,132960.0,3.21313378044307,12995113407.2335,11362847028.7725,3120.0,0.201100989242837
59,60,TCD,1259200.0,8.98,38.8772569320241,41.8038179616174,29.65507617,12360986.0,3.3635382470264,54020.0,0.0828697984381961,12172309522.6171,8660881890.57623,820.0,0.0663377500791603
60,61,THA,510890.0,99.3592834472656,70.8549093801611,68.8204978444147,114.7080111,67518379.0,0.480052607326658,200706.0,0.840132083053334,370819140946.553,349883100679.815,234620.0,3.47490569938002
61,62,UKR,579320.0,100.0,49.4061569340739,55.3989169701848,121.9416066,45706086.0,-0.359600092788762,95698.0,5.44528081314668,169333048847.834,111977977452.847,283520.0,6.20311264456116
62,63,USA,9147420.0,100.0,13.6133373591048,17.342550648208,95.44904589,311583481.0,0.726786704810745,3089950.0,1.55083550470843,15542581104000.0,16573197368000.0,5172100.0,16.599403740534
63,64,CAF,622980.0,10.8942823410034,11.5501330018626,21.5093155924689,25.7666098,4436411.0,0.401398611232931,225430.0,5.05376125356918,2510126699.05356,2553162910.07711,300.0,0.0676222288692369
64,65,CAN,8965590.0,100.0,30.3530255225878,32.2425234169127,79.3768289,34714222.0,1.08581726304756,3472396.1,1.76222254945881,1828366481521.6,1468960331816.39,547140.0,15.7612634959816
65,66,IRN,1628760.0,99.7168426513672,24.1288637454206,23.2441919504836,76.98918841,75539881.0,1.20517252138084,106919.8,-7.44455702975874,598868460912.847,373660750454.172,571120.0,7.56050965979149
66,67,MEX,1943950.0,99.111637,32.2655677637235,33.5016780596676,85.89038906,117274156.0,1.35529442643505,666983.5,3.64232267941347,1201089987015.45,1088334499223.12,480710.0,4.09902758114925
67,68,MLI,1220190.0,25.6,27.8563400059191,31.2642545447676,91.4474086,15979492.0,2.95250852174454,132960.0,-0.83673463153076,12442036265.1484,11267770152.5549,3110.0,0.194624459901479
68,69,TCD,1259200.0,7.85926008224487,38.4680542162362,42.1075654679737,34.43385283,12784748.0,3.37076756399417,52740.0,8.88257607170316,12367363677.6199,9430191312.98703,890.0,0.069614199669794
69,70,THA,510890.0,99.1086235489221,68.9512356297981,68.7237028804414,125.3199593,67835969.0,0.469272819846721,200682.0,7.24279620249642,397558222957.17,375224420609.029,252070.0,3.71587527554888
70,71,UKR,579320.0,99.8674911660777,47.38283156146,55.2399567951663,130.8590206,45593342.0,-0.246976481186878,95916.0,0.152314965112083,182592416468.527,112148536670.137,277290.0,6.0818090501021
71,72,USA,9147420.0,100.0,13.6920355236915,17.097707868676,97.06859919,313877662.0,0.733599941250847,3092700.0,2.24954585238848,16197007349000.0,16946019042000.0,4950210.0,15.7711446187591
72,73,CAF,622980.0,11.45654296875,14.9729547921906,23.4263327799409,30.58266921,4447945.0,0.259647553067029,225130.0,-36.3919770983887,1691544192.38242,1624016448.55729,300.0,0.0674468771533821
73,74,CAN,8965590.0,100.0,30.3319386683867,31.8991362329537,80.34784611,35082954.0,1.05659125917789,3471983.1,2.3291225062102,1846597421834.98,1503174217512.03,556350.0,15.858128708318
74,75,IRN,1628760.0,99.83,26.8818571533025,23.4495407084631,85.30929143,76481963.0,1.23941932960237,106919.8,-0.194073471015827,460293149324.326,372935574065.941,592480.0,7.74666309231629
75,76,MEX,1943950.0,99.2320251464844,31.3056529459396,32.4592236648864,89.83415248,118827158.0,1.31555760676608,665758.7,1.35409196151679,1274443084716.57,1103071549191.52,469860.0,3.95414657649222
76,77,MLI,1220190.0,32.2556457519531,24.9405402595496,39.8771206135254,120.0580321,16449854.0,2.90104516964025,132960.0,2.29506828962617,13242691429.5942,11526373172.2741,3050.0,0.185411979948272
77,78,TCD,1259200.0,8.11584758758545,33.565591667753,39.0833240894528,34.50146451,13220433.0,3.35106893405564,51460.0,5.70000136285864,12953535495.8781,9967712346.34747,920.0,0.0695892487031249
78,79,THA,510890.0,99.4270629882813,67.1711410731483,65.2911331011204,137.7205427,68144519.0,0.453815887976248,200658.0,2.68749556320556,420333203150.426,385308560264.96,262460.0,3.85152032550116
79,80,UKR,579320.0,100.0,42.8973826672717,51.1042867829065,138.4411243,45489648.0,-0.227691350050529,96134.0,0.045439093794883,190498811460.028,112199495948.904,268600.0,5.90464010625011
80,81,USA,9147420.0,100.0,13.6252698686445,16.4813813201209,98.19768385,316059947.0,0.692860276624581,3095450.0,1.84208107064158,16784849196000.0,17258178451000.0,5089500.0,16.1029578354008
81,82,CAF,622980.0,12.0521411895752,16.6757875879937,36.4193044299887,25.88652999,4464171.0,0.364133903303029,224830.0,0.0810705153264877,1894813504.52945,1625333047.06112,300.0,0.0672017268155723
82,83,CAN,8965590.0,100.0,31.7365758733408,32.6420862831515,80.72209502,35437435.0,1.00533757867378,3471570.1,2.87003607545671,1805749878439.94,1546315859831.59,561830.0,15.8541384273439
83,84,IRN,1628760.0,100.0,23.1408614562004,21.4635588513507,88.93108659,77465769.0,1.27812132080551,106919.8,4.60341887988656,432687036177.818,390103360692.306,610670.0,7.88309478990649
84,85,MEX,1943950.0,99.172928,31.8734413093812,33.0519165924803,87.19889276,120355137.0,1.27768636604222,664533.9,2.84977325490688,1315351183524.54,1134506587182.86,458320.0,3.80806346471111
85,86,MLI,1220190.0,34.0846214294434,22.5554869569717,38.0832205310376,138.8051373,16934213.0,2.90194115938757,132960.0,7.08468388056527,14364937996.8661,12342980274.424,3120.0,0.184242397329005
86,87,TCD,1259200.0,8.4057731628418,34.1613628875217,42.4651602793754,38.43476879,13663562.0,3.29689942062191,50180.0,6.89998504532166,13940768065.6063,10655483007.6061,940.0,0.0687961162689495
87,88,THA,510890.0,99.483642578125,68.3941351612178,62.5113602831802,141.8728508,68438748.0,0.430842608467137,200634.0,0.984468863619426,407339454060.678,389101803069.629,258660.0,3.77943792893464
88,89,UKR,579290.0,100.0,48.5929618158503,52.0988206677736,144.2788474,45272155.0,-0.479262000344597,96352.0,-10.0788949842281,133503411375.739,100891026579.381,237610.0,5.24847999835661
89,90,USA,9147420.0,100.0,13.5641341712248,16.4741144103293,111.5562164,318386329.0,0.733361519937424,3098200.0,2.52597344637341,17527163695000.0,17694115456000.0,5102580.0,16.0263790723251
90,91,CAF,622980.0,12.7457284927368,17.0676606236635,36.0774871532986,27.65294881,4493171.0,0.647515777004538,224530.0,4.33712103020231,1695825708.45604,1695825708.45604,310.0,0.068993590495443
91,92,CAN,8965590.0,100.0,31.8499609634443,34.3149411035338,82.61933463,35702908.0,0.746339477969813,3471157.1,0.659176863558869,1556508816217.14,1556508816217.14,558800.0,15.651386155996
92,93,IRN,1628760.0,99.96,19.7433861706823,19.2739145319547,94.55563842,78492208.0,1.31632102523348,106919.8,-1.32064511973016,384951479697.42,384951479697.42,602230.0,7.67248132451568
93,94,MEX,1943950.0,99.0,34.5248858421072,36.5642042713542,88.37175565,121858251.0,1.24116450246976,663309.1,3.29315152833387,1171867608197.72,1171867608197.72,472590.0,3.87819450978334
94,95,MLI,1220190.0,37.6,24.0437085118274,39.5959311743242,130.1634495,17438772.0,2.93599897717652,132960.0,6.17180002424978,13104764333.9941,13104764333.9941,3410.0,0.195541291554245
95,96,TCD,1259200.0,7.7,30.0017608897127,36.5624034599938,38.73436811,14110971.0,3.22199984419079,48900.0,2.76767568484473,10950392219.9104,10950392219.9104,970.0,0.068740840017317
96,97,THA,510890.0,99.6,67.6366902705865,57.2029718819397,149.8111512,68714519.0,0.402136059408841,200610.0,3.13404724911635,401296437424.995,401296437424.995,263080.0,3.8285940704904
97,98,UKR,579290.0,100.0,52.5976795082231,55.2089367899327,142.0030379,45154036.0,-0.261249679711809,96570.0,-9.77298721103519,91030959454.6961,91030959454.6961,190870.0,4.22708614574343
98,99,USA,9147420.0,100.0,12.4389385481237,15.3240702960585,119.1439209,320738994.0,0.73621730882542,3100950.0,3.0755146497898,18238300569000.0,18238300569000.0,4982790.0,15.535342110601
99,100,CAF,622980.0,13.4986705780029,14.8218796578137,35.7087643640963,27.51062987,4537683.0,0.985784078923095,224230.0,4.75031684122342,1825018190.85071,1776382802.68262,310.0,0.0683168039724238
100,101,CAN,8965590.0,100.0,31.5025724093362,33.8611121122194,84.5231216,36109487.0,1.13234865466606,3470760.4,1.00139441390405,1527994741907.43,1572095608554.66,550480.0,15.2447471768292
101,102,IRN,1628760.0,99.95,22.4040259830324,20.810436305163,101.2018754,79563991.0,1.35622574111708,107020.8,13.3962426157509,417983583565.54,436520513870.61,605760.0,7.61349440100359
102,103,MEX,1943950.0,99.5,37.0421710841871,39.020038053624,90.59237542,123333379.0,1.20325950587092,662031.5,2.63053242455089,1078490651625.31,1202693965604.17,479250.0,3.88580937201112
103,104,MLI,1220190.0,38.8670539855957,23.4429129749282,40.320383449542,112.5365904,17965448.0,2.97543544750901,132960.0,5.85229919941415,14026048690.7312,13871694352.1975,4420.0,0.246027819623535
104,105,TCD,1259200.0,9.2409553527832,26.2950367647059,37.001888368984,38.35901264,14561658.0,3.14393299725849,47690.0,-6.25552708545281,10097778353.7651,10265387468.6306,1020.0,0.0700469685526195
105,106,THA,510890.0,99.8521270751953,67.0708839693011,53.5043433198287,173.5054814,68971313.0,0.373014846949147,200170.0,3.43515771692182,413366150655.591,415081602962.932,260720.0,3.78012232419006
106,107,UKR,579290.0,100.0,49.2986194577187,56.2225854554037,133.1689539,45004673.0,-0.331333796371949,96640.0,2.4409819445784,93355993628.5042,93253008738.9617,201250.0,4.47175785501208
107,108,USA,9147420.0,100.0,11.9077139899094,14.6084179425271,122.5945483,323071755.0,0.724676067451429,3100950.0,1.71142677366849,18745075687000.0,18550435728000.0,4888640.0,15.1317468158119
108,109,CAF,622980.0,14.1690540313721,17.2597737600181,39.8837719516938,25.57404521,4596023.0,1.2774834969372,223930.0,4.52727821346231,2072349794.23301,1856804594.29617,310.0,0.0674496189422899
109,110,CAN,8965590.0,100.0,31.4544101509781,33.6466506994867,86.28149306,36545295.0,1.19968215419992,3470390.5,3.03988022528195,1649265644244.09,1619885432081.64,562260.0,15.3852910477258
110,111,IRN,1628760.0,99.94,24.9421780525071,23.8384598572972,107.8997933,80673888.0,1.38533380166753,107105.9,3.75519645191902,445345256459.105,452912716719.377,620780.0,7.69493097940191
111,112,MEX,1943950.0,100.0,37.6515684577081,39.4641760467353,91.62670695,124777326.0,1.16396694963579,660753.8,2.11312913549695,1158913035796.37,1228108442202.22,471810.0,3.78121582762561
112,113,MLI,1220190.0,34.78,22.2140939375412,35.8543543888534,119.0233265,18512429.0,2.99919867073212,132960.0,5.30545608438166,15365714371.3316,14607651004.213,5050.0,0.272789702529041
113,114,TCD,1259200.0,10.9,33.8729624845644,39.7020456976579,42.40996705,15016761.0,3.07750673636919,46510.0,-2.98869598553931,10000395242.1457,9958586245.45557,1020.0,0.0679241016088623
114,115,THA,510890.0,99.9,66.6728324663767,54.2185949672612,175.5964942,69209817.0,0.345205219913361,199810.0,4.1776810321001,456356961443.497,432422388357.651,260660.0,3.76622871290066
115,116,UKR,579300.0,100.0,48.1249163515559,55.9100665598426,131.3565115,44831135.0,-0.386345310894755,96710.0,2.35997228099491,112090530368.543,95453753896.395,174840.0,3.89996818059592
116,117,USA,9147420.0,100.0,12.1975159348969,14.9603137404109,123.0448345,325122128.0,0.63264399508256,3097950.0,2.33267939548638,19542979183000.0,18983157920000.0,4813720.0,14.8058824221278
117,118,CAF,622980.0,14.6539525985718,18.883624410786,46.9800224539673,27.41449024,4666375.0,1.5191174668345,223630.0,3.78944359275462,2220978978.17342,1927167157.0247,330.0,0.0707187056333878
118,119,CAN,8965590.0,100.0,32.2801824238976,34.1675344147084,89.57894095,37065178.0,1.412548033188,3470020.7,2.77704055379553,1725329192783.02,1664870307455.57,574400.0,15.4970252672198
119,120,IRN,1628760.0,100.0,33.2282760096373,31.8225649823217,108.4623938,81800204.0,1.38647833501238,107270.3,-6.02597180315718,294356680624.658,425620324116.955,629290.0,7.69301259933288
120,121,MEX,1943950.0,99.5,39.2575517289021,41.3018324998763,95.2316028,126190782.0,1.12641479134149,659476.1,2.19499472522698,1222408203104.3,1255065357728.63,472140.0,3.74147772536983
121,122,MLI,1220190.0,50.9,24.5223744016967,35.6224084021207,115.0846727,19077755.0,3.00806522834665,132960.0,4.74648432724561,17070866299.0945,15301000869.7067,5620.0,0.294583927721055
122,123,TCD,1259200.0,10.1215171813965,36.1906824485852,38.0140712835805,45.12373876,15477727.0,3.02350454795029,45350.0,2.37403780037786,11239167048.4916,10195006847.3059,1070.0,0.0691315979407054
123,124,THA,510890.0,99.82,64.856468486664,56.0196362510046,180.1826119,69428454.0,0.315406676202042,199450.0,4.18958549566707,506611070188.362,450539094020.301,257860.0,3.71403920358071
124,125,UKR,579400.0,100.0,45.2352356625927,53.9645794092748,127.753861,44622518.0,-0.466425620896808,96780.0,3.4883623420827,130891049796.879,98783526701.4211,185370.0,4.15418063140229
125,126,USA,9147420.0,100.0,12.2915199559729,15.1839613609922,129.0140075,326838199.0,0.526435395564053,3097950.0,2.99646435222829,20611860934000.0,19551981480000.0,4981300.0,15.2408745833286
126,127,CAF,622980,14.3,16.4131499973129,35.7884500007215,33.61921611,4745179,1.67466162763351,223330,3,2220307368.69593,1984982171.73544,..,..
127,128,CAN,8965590,100,31.9085326228511,33.5038294565728,91.86310664,37593384,1.41501469953534,3469650.8,1.87959202770178,1742015045482.31,1696163077026.08,..,..
128,129,IRN,1628760,100,25.26651512377,30.9065469814994,142.3903718,82913893,1.35228980616831,107434.7,-6.78422367041092,258245497664.394,396745289342.132,..,..
129,130,MEX,1943950,100,38.8162189473493,39.0666401495578,95.66159745,127575529,1.09136688717461,658198.5,-0.176599456271802,1269433932805.91,1252848919131.02,..,..
130,131,MLI,1220190,48.0212478637695,25.705291132007,37.9534116321585,116.6214561,19658023,2.99625535273008,132960,4.75616080770808,17280251193.9527,16028741076.2588,..,..
131,132,TCD,1259200,8.4,36.7422534363826,37.8282721194732,48.06483101,15946882,2.98613014725798,44220,3.24718191743429,11314951342.7807,10526057266.1328,..,..
132,133,THA,510890,99.9,59.4875005370431,50.1441642562359,186.1585875,69625581,0.283525943067606,199090,2.26643367175595,544263840039.166,460750263751.601,..,..
133,134,UKR,579400,100,41.2316912560049,49.2795430350714,130.6294363,44386203,-0.530994160113763,96840,3.19950386231294,153882982016.281,101944109453.562,..,..
134,135,USA,9147420,100,11.7561731173036,14.5381296750747,134.4588794,328329953,0.455381285963537,3097950,2.16117651518969,21433224697000,19974534312000,..,..
135,136,CAF,622980,..,16.413149997811,35.7884500019206,..,4829764,1.76684499168083,223030,0.829010003307488,2380087758.04137,2001437872.50299,..,..
136,137,CAN,8965590,..,29.3634480170965,31.4190824211379,95.63052761,38005238,1.08959148655862,3469281,-5.23302430280606,1645423407568.36,1607402450990.09,..,..
137,138,IRN,1628760,..,22.7663675942752,28.5279993569407,151.94722,83992953,1.29302669121629,107518.7,3.38826166523735,203471303952.344,410188057889.547,..,..
138,139,MEX,1943950,..,40.1736981906516,38.0221234366219,93.44558787,128932753,1.05824003448927,656920.8,-8.30903465889521,1073915880822.5,1148749268216.83,..,..
139,140,MLI,1220190,..,29.2394353836514,35.625546381079,125.0101564,20250834,2.97104277387719,132960,-1.235450447077,17465392915.9153,15830713922.9713,..,..
140,141,TCD,1259200,..,26.4356902727631,41.5731574738913,52.88702622,16425859,2.95935371013085,43130,-0.947304885424217,10829076801.729,10426343411.4082,..,..
141,142,THA,510890,..,51.4618602311106,46.5324048752838,166.6103677,69799978,0.250165166562935,198730,-6.09898384267129,501643653514.925,432649179610.326,..,..
142,143,UKR,579400,..,39.0613579066496,40.1140399593117,129.3411657,44134693,-0.568251538691365,96900,-4.00000610071135,155498989149.587,97866338856.1037,..,..
143,144,USA,9147420,..,10.1341428900737,13.2419845721597,..,329484123,0.350911063312921,3097950,-3.40459157333871,20953030000000,19294483000000,..,..
