1,45.972,43.5,44.744,,38.069,2.233861857,,61.931,1.796726204,,45.83222869,1633259,5.695000172,6.703000069,4.842000008
2,82.6,77.9,80.19268293,,80.122,1.040618588,,19.878,0.557844254,,46.63737609,17821886,6.760000229,6.46600008,7.017000198
3,73.502,70.438,71.917,,67.558,2.19452411,,32.442,-0.932126751,,20.16887367,23174601,11.81000042,17.65099907,10.33399963
4,77.999,72.575,75.3,,76.308,1.824208785,,23.692,0.111678012,,35.53124552,42869547,3.559999943,3.90899992,3.368000031
5,52.683,51.429,52.057,,32.06,5.632144158,,67.94,2.120606642,,44.02624913,4775015,9.68900013,11.49800014,8.265999794
6,49.731,47.376,48.549,,21.801,3.801321011,,78.199,3.607677401,,43.20706277,3421436,0.871999979,0.495000005,1.159000039
7,75.619,68.71,72.099,,37.411,4.021712774,,62.589,-1.319465366,,46.20089476,37939157,1.350000024,1.210000038,1.470000029
8,73.97,62.23,67.95682927,,67.79,-0.447694616,,32.21,-1.330200521,,51.16866504,22538708,7.179999828,6.842000008,7.53399992
9,80.1,75,77.48780488,,79.928,1.135884591,,20.072,0.073389815,,45.88541943,151976098,5.079999924,5.096000195,5.065999985
10,46.432,43.868,45.158,,38.193,2.279382856,,61.807,1.753816255,,45.73774539,1660600,5.65899992,6.672999859,4.803999901
11,82.7,78.1,80.34390244,,80.213,1.123846755,,19.787,0.551491249,,46.8751721,18030705,6.320000172,6.092000008,6.521999836
12,73.934,70.698,72.257,,68.239,2.13244575,,31.761,-0.99200666,,19.93123031,23257049,11.52000046,16.54199982,10.27000046
13,78.035,72.532,75.296,,76.616,1.859028134,,23.384,0.147672581,,36.08433161,44352857,3.569999933,3.890000105,3.388999939
14,53.461,52.212,52.839,,32.832,5.673725985,,67.168,2.151469407,,43.89634601,4918865,10.69900036,12.23400021,9.498000145
15,50.096,47.725,48.907,,21.834,3.659425162,,78.166,3.465944657,,43.01747077,3513870,0.910000026,0.523000002,1.202999949
16,75.981,69.138,72.499,,38.673,3.921756995,,61.327,-1.432873091,,45.86088192,38013146,1.220000029,1.121999979,1.302999973
17,74.06,62.38,68.07756098,,67.969,-0.412356449,,32.031,-1.233338617,,51.37440861,22371804,6.809999943,6.614999771,7.015999794
18,80.3,75.2,77.68780488,,80.099,1.17796816,,19.901,0.10867028,,45.86670406,153855509,4.619999886,4.625,4.614999771
19,46.966,44.291,45.636,-125614,38.339,2.303915292,,61.661,1.685812034,,45.6573456,1688541,5.605999947,6.602000237,4.769000053
20,82.9,78.3,80.54390244,1326431,80.396,1.199018842,,19.604,0.041978149,,47.0367127,18379605,6.039999962,5.652999878,6.383999825
21,74.344,71.03,72.626,-576900,68.864,2.013599074,,31.136,-0.885572894,,19.25991665,23259218,10.77000046,16.12199974,9.493000031
22,78.039,72.447,75.255,-562404,76.92,1.882062923,,23.08,0.177503138,,36.37416581,45304973,3.630000114,4,3.41899991
23,54.173,52.926,53.553,-100823,33.612,5.685290302,,66.388,2.169277573,,43.78611928,5073295,11.71000004,12.95899963,10.73700047
24,50.54,48.138,49.335,75000,21.868,3.548699443,,78.132,3.349593543,,42.82803236,3609400,0.925000012,0.541000009,1.212000012
25,76.383,69.563,72.916,59008,39.95,3.808608247,,60.05,-1.544356303,,46.09262467,38769324,1.179999948,1.065999985,1.27699995
26,74.22,62.51,68.22219512,269541,68.147,-0.335328946,,31.853,-1.154133308,,51.13558037,22455478,6.349999905,6.017000198,6.698999882
27,80.6,75.5,77.98780488,5428756,80.269,1.163067761,,19.731,0.09315709,,45.90911393,155224880,4.619999886,4.495999813,4.724999905
28,47.545,44.763,46.161,,38.506,2.213931633,,61.494,1.50811961,,45.59456921,1715553,5.46999979,6.420000076,4.673999786
29,83,78.5,80.69512195,,80.578,1.309029905,,19.422,0.150191984,,46.97475419,18667574,6.139999866,5.65199995,6.572000027
30,74.73,71.443,73.027,,69.458,1.952075398,,30.542,-0.832987003,,17.71152621,22489530,10.63000011,16.9279995,9.274000168
31,78.026,72.342,75.194,,77.222,1.887215566,,22.778,0.178242448,,36.36195018,46199021,3.869999886,4.028999805,3.779000044
32,54.812,53.566,54.193,,34.403,5.65517898,,65.597,2.130486915,,43.69500648,5235390,10.49400043,12.27400017,9.112999916
33,51.049,48.599,49.82,,21.901,3.474115244,,78.099,3.28106834,,42.63879303,3709120,0.941999972,0.560000002,1.226999998
34,76.815,69.978,73.341,,41.242,3.708668852,,58.758,-1.649201537,,46.1142098,39082810,1.179999948,1.039999962,1.299999952
35,74.28,62.51,68.25146341,,68.325,-0.280635586,,31.675,-1.101884552,,50.90366192,22353050,6.360000134,6.098999977,6.630000114
36,80.6,75.6,78.03902439,,80.438,1.156185671,,19.562,0.085657262,,46.05633577,156907793,5.78000021,5.414000034,6.092999935
37,48.152,45.273,46.719,,38.694,1.979484611,,61.306,1.186224542,,45.55211876,1739671,5.486999989,6.493999958,4.644999981
38,83.3,78.8,80.99512195,,80.758,1.364893948,,19.242,0.210657043,,47.20037683,18799155,8.340000153,7.005000114,9.532999992
39,75.092,71.934,73.457,,70.045,1.950502905,,29.955,-0.831711605,,18.50519252,23380643,12.10999966,17.04100037,10.98999977
40,78.004,72.233,75.128,,77.52,1.86191342,,22.48,0.159842847,,36.87874881,47176107,5.360000134,5.354000092,5.363999844
41,55.375,54.127,54.756,,35.2,5.551358564,,64.8,2.038692933,,43.62037821,5401966,9.286999702,11.58699989,7.508999825
42,51.608,49.095,50.346,,21.934,3.462146574,,78.066,3.269305064,,42.44591585,3814334,0.958999991,0.578000009,1.238999963
43,77.265,70.374,73.766,,42.543,3.609354512,,57.457,-1.735507575,,45.79216581,39127730,0.949000001,0.875,1.011999965
44,74.86,63.79,69.19,,68.502,-0.185120842,,31.498,-1.004207641,,50.66676192,22255845,8.840000153,7.360000134,10.35999966
45,80.9,76,78.3902439,,80.606,1.085290294,,19.394,0.014133215,,46.27445911,157079943,9.25,8.059000015,10.27600002
46,48.792,45.82,47.312,,38.904,1.667794927,,61.096,0.783431087,,45.53414912,1759855,5.665999889,6.781000137,4.734000206
47,83.5,79.1,81.24634146,,80.937,1.333268714,,19.063,0.177253215,,47.31051354,19001081,8.06000042,7.243000031,8.793999672
48,75.431,72.476,73.905,,70.626,1.968197199,,29.374,-0.816484983,,18.24186485,23307173,13.68000031,20.74600029,12.10299969
49,77.979,72.135,75.065,,77.815,1.817966315,,22.185,0.117173388,,36.82106365,47982609,5.300000191,5.179999828,5.369999886
50,55.871,54.62,55.251,,35.999,5.403143331,,64.001,1.917943442,,43.56569957,5571406,8.069999695,10.86900043,5.90899992
51,52.188,49.604,50.89,,21.985,3.566910172,,78.015,3.269319988,,42.2490351,3925808,0.963999987,0.592000008,1.235999942
52,77.725,70.749,74.184,,43.856,3.529243598,,56.144,-1.822079495,,45.85597239,38876587,0.620000005,0.620000005,0.620000005
53,75.5,65.28,70.26536585,,68.596,-0.260137167,,31.404,-0.696136196,,50.41445259,22161401,8.100000381,6.862999916,9.357999802
54,81,76.2,78.54146341,,80.772,1.035344801,,19.228,-0.030001843,,46.27768454,157111093,9.630000114,8.609999657,10.50800037
55,49.484,46.406,47.95,,39.135,1.315962796,,60.865,0.345169382,,45.41153223,1763094,5.614999771,6.699999809,4.712999821
56,83.6,79.4,81.44878049,,81.096,1.174952642,,18.904,0.141129968,,47.26751603,19147395,7.510000229,7.008999825,7.959000111
57,75.753,73.035,74.352,,71.2,1.98527538,,28.8,-0.797624906,,17.10848476,22739600,12.48999977,21.06200027,10.72099972
58,77.952,72.056,75.011,,78.111,1.774457245,,21.889,0.051575849,,37.0622565,49035908,5.170000076,5.131999969,5.191999912
59,56.326,55.065,55.701,,36.799,5.242566982,,63.201,1.786753111,,43.48158838,5723043,6.900000095,9.281000137,5.06799984
60,52.759,50.105,51.424,,22.054,3.676889587,,77.946,3.275056698,,42.06398991,4034855,1,0.620000005,1.276000023
61,78.186,71.104,74.593,,44.698,2.381775083,,55.302,-1.031022351,,46.40791072,40083149,0.660000026,0.675999999,0.646000028
62,75.88,65.98,70.80926829,,68.689,-0.224115233,,31.311,-0.656180639,,50.14381489,22024493,7.849999905,6.708000183,8.998999596
63,81.1,76.3,78.64146341,,80.944,0.939505411,,19.056,-0.171767178,,46.26629636,157163170,8.949999809,8.461000443,9.37100029
64,50.242,47.029,48.638,-396129,39.388,1.045844486,,60.612,-0.015171793,,45.30602078,1762364,5.546000004,6.600999832,4.671999931
65,83.8,79.6,81.64878049,1241416,81.137,1.136362333,,18.863,0.868694356,,47.39299543,19322866,7.289999962,6.816999912,7.71600008
66,76.06,73.566,74.776,-502345,71.755,1.981644897,,28.245,-0.740722042,,18.13507151,23379009,12.27000046,19.8220005,10.59700012
67,77.922,71.997,74.966,-422477,78.405,1.730975308,,21.595,0.003052324,,37.50917935,50512846,4.889999866,4.883999825,4.894000053
68,56.769,55.491,56.135,-302449,37.599,5.103184949,,62.401,1.67862741,,43.43006569,5880797,6.650000095,8.92800045,4.90199995
69,53.294,50.579,51.928,100000,22.142,3.768992217,,77.858,3.257805661,,41.87319747,4151116,1.006000042,0.634000003,1.274000049
70,78.64,71.446,74.992,167314,45.445,2.126677175,,54.555,-0.890697712,,46.18553611,40234291,0.579999983,0.531000018,0.621999979
71,76.02,66.11,70.94414634,132154,68.782,-0.11167546,,31.218,-0.544438087,,49.8558263,21921474,7.53000021,6.495999813,8.557999611
72,81.2,76.4,78.74146341,4961716,81.119,0.949565508,,18.881,-0.188989155,,46.1698979,157841889,8.069999695,7.887000084,8.227000237
73,51.065,47.678,49.371,,39.663,0.955354712,,60.337,-0.195058313,,45.2219932,1761090,5.515999794,6.517000198,4.68900013
74,83.9,79.7,81.74878049,,81.178,1.107109995,,18.822,0.838999351,,47.46647388,19546552,7.070000172,6.597000122,7.497000217
75,76.357,74.038,75.162,,72.295,1.989161526,,27.705,-0.690932984,,16.31926025,23663015,10.60000038,19.93700027,8.779000282
76,77.89,71.958,74.93,,78.699,1.689832343,,21.301,-0.05522079,,37.62525005,51318641,4.909999847,4.953999996,4.883999825
77,57.225,55.922,56.578,,38.398,5.003841478,,61.602,1.612346256,,43.40113159,6046370,6.349999905,8.505999565,4.697000027
78,53.777,51.014,52.386,,22.248,3.828653677,,77.752,3.214831221,,41.67968644,4272988,1.029000044,0.656000018,1.296000004
79,79.078,71.779,75.378,,46.193,2.086364115,,53.807,-0.926765025,,45.65181956,39030418,0.25,0.238999993,0.259000003
80,76.22,66.34,71.1595122,,68.875,-0.092571498,,31.125,-0.526044075,,49.55505694,21823579,7.170000076,6.248000145,8.076000214
81,81.2,76.4,78.74146341,,81.299,0.914510414,,18.701,-0.26505129,,46.08764735,158252925,7.369999886,7.068999767,7.627999783
82,51.928,48.338,50.129,,39.959,1.107669499,,60.041,-0.127663796,,45.15849693,1763378,5.528999805,6.478000164,4.747000217
83,83.9,79.8,81.8,,81.218,1.05460142,,18.782,0.792587518,,47.32607559,19629145,6.909999847,6.388999939,7.377999783
84,76.645,74.435,75.502,,72.83,2.015421144,,27.17,-0.671829357,,15.950352,23762811,10.68000031,19.83300018,8.94299984
85,77.86,71.943,74.908,,78.993,1.650565264,,21.007,-0.112142909,,37.25366204,51780845,4.809999943,4.84800005,4.788000107
86,57.7,56.364,57.036,,39.196,4.958870859,,60.804,1.598066874,,43.38770365,6221961,6.380000114,6.301000118,6.440999985
87,54.196,51.403,52.789,,22.372,3.852700209,,77.628,3.137292184,,41.48478833,4398728,1.046000004,0.675000012,1.309000015
88,79.49,72.102,75.747,,46.943,2.041422889,,53.057,-0.972831453,,45.55347958,39079265,0.579999983,0.56400001,0.593999982
89,76.37,66.25,71.18658537,,68.968,-0.344325218,,31.032,-0.778505883,,49.2543334,21661893,9.270000458,7.568999767,10.92099953
90,81.3,76.5,78.84146341,,81.483,0.959430782,,18.517,-0.25541516,,46.14571941,158910317,6.170000076,6.061999798,6.262000084
91,52.793,48.985,50.881,,40.277,1.440159888,,59.723,0.116484812,,45.11417535,1772055,5.605999947,6.553999901,4.827000141
92,84,79.9,81.9,,81.259,0.796807975,,18.741,0.527807559,,47.17306195,19747709,6.909999847,6.291999817,7.461999893
93,76.922,74.755,75.796,,73.358,2.038681,,26.642,-0.646127713,,17.1328582,24705761,11.17000008,19.58399963,9.430000305
94,77.837,71.954,74.904,,79.285,1.610136046,,20.715,-0.158599751,,37.49982222,52732562,4.309999943,4.447000027,4.228000164
95,58.194,56.818,57.509,,39.991,4.943969248,,60.009,1.619898176,,44.17020069,6404886,7.730000019,8.784999847,6.894999981
96,54.552,51.743,53.137,,22.515,3.859156691,,77.485,3.037618332,,41.29012735,4527305,1.07099998,0.698000014,1.332999945
97,79.863,72.412,76.091,,47.694,1.98928888,,52.306,-1.023438112,,45.6560855,39026171,0.600000024,0.611000001,0.591000021
98,76.25,66.37,71.1895122,,69.061,-0.126495181,,30.939,-0.561390717,,48.96051236,21538688,9.140000343,8.105999947,10.13199997
99,81.2,76.3,78.6902439,,81.671,0.966674782,,18.329,-0.284256234,,46.05790055,159912569,5.28000021,5.177999973,5.367000103
100,53.614,49.594,51.593,,40.618,1.828879582,,59.382,0.413163489,,45.18463716,1796334,5.65199995,6.583000183,4.883999825
101,84,79.9,81.9,,81.3,1.182792155,,18.7,0.913336126,,47.30072881,19955331,7,6.241000175,7.681000233
102,77.187,75.007,76.047,,73.88,2.065285466,,26.12,-0.622537508,,18.79342218,25742459,12.61999989,20.84900093,10.7159996
103,77.826,71.99,74.917,,79.577,1.570874888,,20.423,-0.216377556,,37.60167967,53507498,3.859999895,3.910000086,3.829999924
104,58.695,57.275,57.987,,40.783,4.936534482,,59.217,1.64684045,,43.38365466,6545071,7.570000172,8.586000443,6.790999889
105,54.856,52.041,53.438,,22.677,3.860875325,,77.323,2.934641948,,41.10371836,4649302,1.103999972,0.726000011,1.368000031
106,80.189,72.704,76.403,,48.448,1.941560138,,51.552,-1.078993102,,45.64665908,38766594,0.689999998,0.712000012,0.671999991
107,76.46,66.73,71.47634146,,69.154,-0.19676007,,30.846,-0.632379672,,48.66672662,21426851,9.350000381,7.730000019,10.88599968
108,81.1,76.1,78.53902439,,81.862,0.958268061,,18.138,-0.322855438,,46.04152378,161836238,4.869999886,4.789000034,4.93900013
109,54.354,50.152,52.24,-200000,40.98,2.164758391,,59.02,0.66601074,,45.27719998,1827814,5.647999763,6.521999836,4.923999786
110,84,79.9,81.9,1210159,81.35,1.261162007,,18.65,0.931952478,,47.40507966,20218270,6.340000153,5.850999832,6.781000137
111,77.436,75.217,76.271,-274998,74.394,2.078646449,,25.606,-0.60212342,,19.69652922,26730481,12.22999954,19.93799973,10.33899975
112,77.827,72.046,74.947,-300000,79.867,1.527731482,,20.133,-0.26617894,,37.3923288,54096291,3.420000076,3.601999998,3.312000036
113,59.185,57.718,58.452,-200000,41.572,4.915347791,,58.428,1.657858154,,42.57205612,6693151,7.409999847,8.38599968,6.686999798
114,55.132,52.315,53.712,10000,22.858,3.872502696,,77.142,2.843149671,,40.91599613,4774387,1.118999958,0.744000018,1.378000021
115,80.468,72.977,76.683,97222,49.2,1.885461063,,50.8,-1.124259342,,45.57929476,38609507,0.829999983,0.841000021,0.82099998
116,76.78,67.02,71.78097561,50001,69.246,-0.253397877,,30.754,-0.685045579,,48.37932618,21297839,9.5,7.736999989,11.15299988
117,81.1,76.1,78.53902439,4774029,82.058,0.87178526,,17.942,-0.45384168,,46.17612365,163395307,4.360000134,4.311999798,4.40199995
118,54.991,50.649,52.805,,41.364,2.451790494,,58.636,0.866369423,,45.38519473,1865485,5.605000019,6.407999992,4.938000202
119,84.2,80,82.04878049,,81.411,1.487505987,,18.589,1.084928031,,47.50117139,20396697,5.829999924,5.488999844,6.138999939
120,77.668,75.409,76.479,,74.898,2.06166852,,25.102,-0.601441313,,19.68427408,27200998,12.18999958,18.98600006,10.52400017
121,77.844,72.118,74.992,,80.156,1.487613001,,19.844,-0.319440697,,37.71694562,55190039,3.279999971,3.428999901,3.188999891
122,59.649,58.137,58.893,,42.356,4.876388544,,57.644,1.657158338,,42.59209435,6916901,7.427999973,8.402999878,6.704999924
123,55.4,52.577,53.977,,23.059,3.899007628,,76.941,2.762604652,,40.72631217,4902823,1.129999995,0.75999999,1.383999944
124,80.704,73.228,76.931,,49.949,1.8262913,,50.051,-1.169978716,,45.60868521,39029222,0.769999981,0.748000026,0.787999988
125,76.72,66.69,71.58268293,,69.352,-0.313465038,,30.648,-0.811692035,,48.09560588,21154891,8.800000191,7.44299984,10.05700016
126,81.2,76.2,78.63902439,,82.256,0.76743743,,17.744,-0.583254557,,46.19075536,164634753,3.900000095,3.84100008,3.950999975
127,55.514,51.081,53.283,,41.77,2.651410602,,58.23,0.979842705,,45.49973262,1907420,5.623000145,6.392000198,4.980999947
128,84.2,80,82.04878049,,81.482,1.502188206,,18.518,1.032338383,,47.38180361,20788261,5.659999847,5.25,6.03000021
129,77.885,75.593,76.677,,75.391,2.008361012,,24.609,-0.631238284,,19.27258203,27293909,10.73999977,17.56900024,9.109999657
130,77.879,72.203,75.054,,80.444,1.450022972,,19.556,-0.370590772,,38.43918557,56596004,3.480000019,3.51699996,3.457000017
131,60.085,58.529,59.306,,43.136,4.821039327,,56.864,1.633883113,,42.63086302,7153721,7.441999912,8.413999557,6.71999979
132,55.669,52.835,54.239,,23.279,3.935693001,,76.721,2.699783848,,40.8457224,5074502,1.123000026,0.768999994,1.368000031
133,80.9,73.46,77.15,,50.692,1.760090945,,49.308,-1.212091448,,45.71061139,38777939,0.720000029,0.736000001,0.70599997
134,76.98,66.92,71.82731707,,69.473,-0.356674336,,30.527,-0.926580194,,47.80912634,21013649,8.18999958,7.855999947,8.49600029
135,81.4,76.3,78.78780488,,82.459,0.701867775,,17.541,-0.695262033,,46.29959035,166355636,3.670000076,3.611000061,3.720999956
136,,,,,42.198,2.786312522,,57.802,1.029097704,,45.24897411,1933193,6.356999874,7.178999901,5.677000046
137,,,,,81.562,1.187724304,,18.438,0.656644459,,47.09236951,20492683,9.460000038,9.38599968,9.526000023
138,,,,,75.874,1.931643079,,24.126,-0.689186129,,16.81878809,25884148,12.16899967,19.76399994,10.63399982
139,,,,,80.731,1.414374776,,19.269,-0.420214641,,38.11371726,53080123,4.449999809,4.097000122,4.666999817
140,,,,,43.909,4.747183309,,56.091,1.602333908,,42.58951157,7340643,7.696000099,8.68500042,6.961999893
141,,,,,23.52,3.989289261,,76.48,2.64473716,,40.40445253,5085739,1.741999984,1.292999983,2.046000004
142,,,,,51.43,1.695519941,,48.57,-1.257862698,,45.84014349,39036695,1.100000024,1.088999987,1.108999968
143,,,,,69.608,-0.374120953,,30.392,-1.01146157,,47.76337885,20425900,9.131999969,8.779000282,9.454999924
144,,,,,82.664,0.599210762,,17.336,-0.824661438,,46.29551159,163738061,8.050000191,8.345000267,7.796000004
